Timestamp_ms,RawPulse,RawGSR
71420,1796,1269
71422,1797,1256
71424,1797,1247
71426,1794,1251
71428,1796,1259
71430,1793,1270
71432,1796,1276
71434,1800,1288
71436,1795,1286
71438,1797,1285
71440,1800,1270
71442,1797,1258
71444,1794,1249
71446,1797,1252
71448,1798,1262
71450,1795,1265
71452,1798,1277
71454,1792,1283
71456,1799,1285
71458,1794,1285
71460,1798,1272
71462,1797,1261
71464,1797,1249
71466,1799,1253
71468,1802,1261
71470,1798,1269
71472,1798,1279
71474,1798,1280
71476,1798,1285
71478,1798,1284
71480,1796,1271
71482,1795,1258
71484,1800,1249
71486,1795,1251
71488,1802,1261
71490,1798,1270
71492,1798,1279
71494,1796,1281
71496,1801,1286
71498,1800,1285
71500,1799,1271
71502,1801,1258
71504,1799,1251
71506,1801,1252
71508,1799,1262
71510,1797,1268
71512,1799,1278
71514,1801,1277
71516,1802,1283
71518,1800,1281
71520,1806,1270
71522,1802,1258
71524,1802,1247
71526,1798,1252
71528,1802,1260
71530,1800,1272
71532,1800,1278
71534,1801,1283
71536,1795,1284
71538,1800,1283
71540,1804,1271
71542,1801,1260
71544,1800,1249
71546,1801,1251
71548,1800,1264
71550,1799,1268
71552,1799,1277
71554,1799,1281
71556,1797,1284
71558,1804,1287
71560,1801,1271
71562,1800,1259
71564,1798,1249
71566,1799,1249
71568,1800,1258
71570,1797,1268
71572,1799,1278
71574,1798,1285
71576,1800,1289
71578,1795,1280
71580,1797,1274
71582,1797,1258
71584,1798,1250
71586,1798,1252
71588,1797,1263
71590,1798,1267
71592,1795,1277
71594,1801,1285
71596,1797,1289
71598,1794,1282
71600,1796,1270
71602,1794,1261
71604,1796,1247
71606,1794,1249
71608,1796,1261
71610,1793,1272
71612,1791,1279
71614,1795,1279
71616,1793,1286
71618,1796,1284
71620,1795,1271
71622,1793,1262
71624,1796,1245
71626,1792,1249
71628,1793,1258
71630,1792,1269
71632,1792,1273
71634,1791,1286
71636,1793,1288
71638,1791,1279
71640,1791,1270
71642,1791,1257
71644,1795,1250
71646,1793,1253
71648,1791,1263
71650,1792,1272
71652,1787,1279
71654,1792,1284
71656,1790,1286
71658,1793,1281
71660,1792,1271
71662,1792,1257
71664,1791,1250
71666,1789,1255
71668,1791,1261
71670,1795,1270
71672,1797,1281
71674,1797,1282
71676,1794,1290
71678,1795,1287
71680,1796,1274
71682,1794,1262
71684,1797,1249
71686,1795,1250
71688,1796,1265
71690,1796,1273
71692,1795,1281
71694,1794,1284
71696,1797,1287
71698,1794,1284
71700,1794,1272
71702,1796,1261
71704,1796,1249
71706,1795,1256
71708,1795,1259
71710,1792,1272
71712,1796,1282
71714,1797,1285
71716,1798,1287
71718,1799,1285
71720,1799,1273
71722,1795,1264
71724,1793,1253
71726,1798,1249
71728,1798,1261
71730,1799,1270
71732,1799,1280
71734,1798,1285
71736,1798,1288
71738,1799,1282
71740,1799,1272
71742,1799,1262
71744,1797,1253
71746,1794,1254
71748,1794,1265
71750,1795,1271
71752,1798,1276
71754,1794,1286
71756,1798,1287
71758,1794,1284
71760,1799,1274
71762,1789,1262
71764,1795,1252
71766,1793,1253
71768,1794,1267
71770,1793,1273
71772,1796,1279
71774,1794,1285
71776,1796,1285
71778,1796,1283
71780,1797,1272
71782,1796,1260
71784,1798,1251
71786,1793,1252
71788,1796,1264
71790,1797,1274
71792,1799,1280
71794,1793,1286
71796,1796,1291
71798,1796,1285
71800,1792,1274
71802,1800,1262
71804,1797,1253
71806,1796,1254
71808,1789,1263
71810,1800,1272
71812,1794,1280
71814,1795,1288
71816,1796,1291
71818,1795,1286
71820,1794,1270
71822,1797,1261
71824,1798,1252
71826,1800,1259
71828,1799,1266
71830,1798,1277
71832,1798,1279
71834,1801,1288
71836,1800,1291
71838,1802,1288
71840,1799,1273
71842,1800,1260
71844,1793,1253
71846,1798,1256
71848,1795,1266
71850,1797,1278
71852,1796,1283
71854,1799,1287
71856,1792,1285
71858,1800,1281
71860,1800,1268
71862,1803,1254
71864,1801,1247
71866,1801,1253
71868,1799,1262
71870,1802,1270
71872,1798,1278
71874,1802,1283
71876,1798,1286
71878,1801,1279
71880,1801,1270
71882,1797,1255
71884,1799,1249
71886,1796,1251
71888,1792,1261
71890,1796,1272
71892,1798,1277
71894,1798,1283
71896,1797,1286
71898,1794,1284
71900,1795,1272
71902,1793,1262
71904,1795,1247
71906,1794,1251
71908,1793,1263
71910,1791,1271
71912,1791,1279
71914,1793,1283
71916,1793,1282
71918,1793,1282
71920,1796,1264
71922,1796,1257
71924,1791,1245
71926,1793,1256
71928,1785,1263
71930,1793,1271
71932,1793,1275
71934,1793,1281
71936,1793,1282
71938,1793,1274
71940,1791,1267
71942,1791,1256
71944,1789,1250
71946,1790,1252
71948,1785,1261
71950,1796,1272
71952,1791,1275
71954,1791,1282
71956,1789,1281
71958,1784,1277
71960,1790,1267
71962,1789,1255
71964,1792,1247
71966,1788,1255
71968,1790,1264
71970,1786,1269
71972,1788,1277
71974,1794,1284
71976,1790,1280
71978,1792,1279
71980,1792,1269
71982,1792,1254
71984,1793,1244
71986,1791,1248
71988,1793,1260
71990,1792,1270
71992,1791,1276
71994,1793,1281
71996,1793,1283
71998,1793,1278
72000,1790,1266
72002,1788,1254
72004,1791,1247
72006,1791,1253
72008,1794,1261
72010,1792,1266
72012,1791,1277
72014,1790,1281
72016,1788,1281
72018,1794,1281
72020,1793,1265
72022,1793,1252
72024,1798,1246
72026,1790,1254
72028,1796,1262
72030,1795,1269
72032,1792,1273
72034,1797,1279
72036,1793,1281
72038,1794,1278
72040,1794,1265
72042,1793,1252
72044,1796,1241
72046,1796,1252
72048,1794,1259
72050,1797,1269
72052,1794,1278
72054,1792,1281
72056,1792,1287
72058,1794,1277
72060,1791,1265
72062,1793,1250
72064,1792,1242
72066,1794,1255
72068,1792,1259
72070,1795,1267
72072,1792,1274
72074,1791,1279
72076,1792,1283
72078,1795,1280
72080,1795,1264
72082,1795,1251
72084,1800,1244
72086,1795,1250
72088,1797,1261
72090,1796,1269
72092,1795,1278
72094,1795,1281
72096,1793,1277
72098,1795,1285
72100,1797,1262
72102,1798,1253
72104,1796,1245
72106,1798,1249
72108,1795,1259
72110,1797,1265
72112,1795,1276
72114,1796,1283
72116,1796,1282
72118,1796,1278
72120,1799,1264
72122,1798,1256
72124,1800,1244
72126,1799,1255
72128,1799,1253
72130,1800,1269
72132,1801,1272
72134,1806,1280
72136,1802,1280
72138,1802,1275
72140,1807,1263
72142,1808,1256
72144,1807,1243
72146,1805,1253
72148,1805,1261
72150,1806,1268
72152,1804,1274
72154,1805,1278
72156,1805,1281
72158,1810,1275
72160,1814,1262
72162,1809,1252
72164,1806,1244
72166,1811,1245
72168,1812,1261
72170,1809,1271
72172,1813,1274
72174,1812,1282
72176,1809,1281
72178,1812,1276
72180,1814,1262
72182,1812,1249
72184,1812,1241
72186,1811,1253
72188,1813,1261
72190,1812,1270
72192,1815,1269
72194,1811,1281
72196,1815,1283
72198,1811,1273
72200,1811,1262
72202,1807,1248
72204,1809,1242
72206,1807,1248
72208,1811,1259
72210,1805,1269
72212,1812,1273
72214,1811,1276
72216,1810,1279
72218,1810,1275
72220,1809,1264
72222,1809,1246
72224,1806,1241
72226,1807,1250
72228,1809,1258
72230,1812,1267
72232,1809,1275
72234,1810,1277
72236,1807,1279
72238,1806,1272
72240,1810,1260
72242,1808,1249
72244,1807,1241
72246,1804,1246
72248,1804,1264
72250,1804,1266
72252,1800,1275
72254,1799,1278
72256,1798,1278
72258,1799,1271
72260,1801,1256
72262,1794,1246
72264,1797,1239
72266,1796,1243
72268,1797,1255
72270,1796,1264
72272,1795,1274
72274,1798,1276
72276,1792,1274
72278,1795,1275
72280,1794,1256
72282,1798,1245
72284,1794,1239
72286,1798,1246
72288,1795,1251
72290,1797,1261
72292,1800,1269
72294,1796,1272
72296,1795,1269
72298,1796,1267
72300,1796,1254
72302,1795,1241
72304,1793,1233
72306,1794,1242
72308,1792,1251
72310,1793,1260
72312,1792,1269
72314,1791,1272
72316,1787,1273
72318,1790,1265
72320,1788,1254
72322,1789,1238
72324,1788,1234
72326,1784,1241
72328,1785,1254
72330,1789,1261
72332,1787,1267
72334,1790,1272
72336,1787,1271
72338,1789,1263
72340,1790,1248
72342,1790,1237
72344,1788,1231
72346,1787,1242
72348,1787,1251
72350,1788,1262
72352,1783,1268
72354,1790,1271
72356,1785,1273
72358,1790,1264
72360,1787,1254
72362,1788,1239
72364,1784,1238
72366,1788,1244
72368,1788,1254
72370,1786,1259
72372,1791,1269
72374,1788,1271
72376,1786,1273
72378,1789,1267
72380,1793,1248
72382,1790,1236
72384,1787,1234
72386,1788,1243
72388,1793,1253
72390,1791,1260
72392,1787,1267
72394,1789,1272
72396,1792,1272
72398,1792,1268
72400,1791,1254
72402,1790,1243
72404,1789,1234
72406,1790,1243
72408,1792,1256
72410,1793,1262
72412,1790,1271
72414,1791,1276
72416,1789,1273
72418,1791,1266
72420,1793,1252
72422,1793,1240
72424,1792,1237
72426,1792,1245
72428,1792,1256
72430,1796,1260
72432,1796,1270
72434,1795,1272
72436,1797,1274
72438,1793,1270
72440,1797,1252
72442,1796,1244
72444,1794,1236
72446,1799,1245
72448,1800,1252
72450,1798,1261
72452,1796,1269
72454,1794,1267
72456,1793,1273
72458,1794,1268
72460,1797,1255
72462,1802,1243
72464,1800,1240
72466,1799,1246
72468,1792,1259
72470,1807,1263
72472,1798,1272
72474,1797,1276
72476,1799,1275
72478,1802,1266
72480,1803,1257
72482,1804,1245
72484,1802,1239
72486,1802,1248
72488,1801,1256
72490,1803,1265
72492,1806,1272
72494,1802,1275
72496,1800,1274
72498,1806,1271
72500,1804,1254
72502,1801,1243
72504,1802,1238
72506,1801,1246
72508,1803,1257
72510,1803,1262
72512,1799,1273
72514,1797,1278
72516,1802,1275
72518,1801,1266
72520,1795,1254
72522,1802,1243
72524,1803,1235
72526,1798,1248
72528,1797,1255
72530,1800,1264
72532,1798,1267
72534,1797,1273
72536,1801,1275
72538,1801,1262
72540,1800,1257
72542,1801,1241
72544,1801,1237
72546,1800,1244
72548,1800,1256
72550,1797,1265
72552,1795,1270
72554,1797,1273
72556,1797,1274
72558,1793,1267
72560,1794,1257
72562,1795,1242
72564,1796,1242
72566,1795,1246
72568,1789,1255
72570,1792,1263
72572,1795,1273
72574,1793,1275
72576,1793,1277
72578,1797,1267
72580,1792,1255
72582,1793,1244
72584,1797,1236
72586,1793,1241
72588,1791,1256
72590,1795,1264
72592,1792,1267
72594,1791,1273
72596,1795,1272
72598,1794,1266
72600,1794,1264
72602,1798,1242
72604,1791,1236
72606,1796,1246
72608,1791,1251
72610,1789,1261
72612,1791,1273
72614,1789,1270
72616,1789,1273
72618,1792,1266
72620,1793,1256
72622,1791,1243
72624,1790,1236
72626,1792,1246
72628,1791,1252
72630,1792,1263
72632,1792,1269
72634,1791,1274
72636,1792,1274
72638,1790,1265
72640,1793,1254
72642,1792,1241
72644,1794,1235
72646,1792,1246
72648,1793,1257
72650,1796,1260
72652,1793,1272
72654,1792,1275
72656,1791,1272
72658,1790,1268
72660,1795,1253
72662,1792,1238
72664,1792,1237
72666,1792,1243
72668,1794,1256
72670,1796,1264
72672,1792,1271
72674,1792,1274
72676,1794,1276
72678,1792,1265
72680,1795,1252
72682,1797,1241
72684,1798,1236
72686,1793,1244
72688,1795,1254
72690,1799,1263
72692,1795,1269
72694,1794,1272
72696,1797,1274
72698,1796,1265
72700,1794,1254
72702,1793,1237
72704,1792,1234
72706,1793,1245
72708,1794,1256
72710,1796,1264
72712,1790,1269
72714,1794,1272
72716,1797,1276
72718,1791,1265
72720,1792,1249
72722,1795,1240
72724,1793,1236
72726,1793,1245
72728,1794,1256
72730,1794,1267
72732,1797,1272
72734,1794,1275
72736,1795,1274
72738,1794,1265
72740,1794,1252
72742,1796,1242
72744,1795,1239
72746,1796,1245
72748,1799,1260
72750,1799,1262
72752,1801,1271
72754,1795,1277
72756,1797,1266
72758,1795,1266
72760,1797,1252
72762,1799,1239
72764,1797,1235
72766,1794,1246
72768,1795,1259
72770,1797,1264
72772,1797,1269
72774,1797,1273
72776,1796,1276
72778,1790,1267
72780,1798,1253
72782,1795,1239
72784,1797,1237
72786,1794,1250
72788,1797,1256
72790,1797,1269
72792,1796,1270
72794,1797,1273
72796,1800,1279
72798,1799,1268
72800,1798,1253
72802,1800,1240
72804,1796,1237
72806,1800,1245
72808,1801,1256
72810,1795,1266
72812,1800,1273
72814,1799,1271
72816,1798,1275
72818,1794,1265
72820,1798,1249
72822,1794,1238
72824,1796,1239
72826,1800,1247
72828,1798,1259
72830,1798,1267
72832,1794,1270
72834,1796,1271
72836,1800,1274
72838,1797,1265
72840,1802,1257
72842,1797,1245
72844,1796,1236
72846,1801,1245
72848,1798,1258
72850,1797,1261
72852,1797,1270
72854,1797,1265
72856,1797,1275
72858,1796,1267
72860,1794,1251
72862,1796,1237
72864,1795,1236
72866,1793,1245
72868,1794,1256
72870,1794,1262
72872,1792,1265
72874,1794,1273
72876,1794,1275
72878,1795,1264
72880,1796,1250
72882,1796,1239
72884,1792,1235
72886,1796,1248
72888,1791,1257
72890,1797,1261
72892,1794,1269
72894,1795,1270
72896,1791,1268
72898,1792,1261
72900,1792,1251
72902,1795,1240
72904,1794,1235
72906,1793,1246
72908,1789,1255
72910,1789,1263
72912,1791,1269
72914,1792,1273
72916,1791,1274
72918,1793,1264
72920,1793,1250
72922,1795,1239
72924,1792,1234
72926,1792,1238
72928,1793,1253
72930,1792,1263
72932,1792,1266
72934,1793,1270
72936,1792,1271
72938,1795,1266
72940,1792,1251
72942,1794,1234
72944,1792,1234
72946,1795,1241
72948,1794,1253
72950,1793,1259
72952,1792,1266
72954,1795,1271
72956,1794,1271
72958,1793,1262
72960,1794,1249
72962,1793,1237
72964,1789,1233
72966,1796,1246
72968,1792,1255
72970,1792,1264
72972,1787,1267
72974,1788,1271
72976,1791,1271
72978,1794,1260
72980,1793,1246
72982,1795,1238
72984,1784,1238
72986,1792,1245
72988,1791,1253
72990,1793,1262
72992,1789,1268
72994,1793,1271
72996,1793,1271
72998,1793,1261
73000,1791,1250
73002,1795,1235
73004,1792,1237
73006,1796,1239
73008,1789,1256
73010,1792,1257
73012,1791,1266
73014,1797,1271
73016,1792,1273
73018,1793,1266
73020,1794,1255
73022,1793,1239
73024,1793,1233
73026,1793,1244
73028,1793,1259
73030,1794,1263
73032,1794,1270
73034,1792,1270
73036,1792,1272
73038,1798,1260
73040,1794,1250
73042,1797,1235
73044,1797,1240
73046,1794,1245
73048,1796,1255
73050,1795,1266
73052,1795,1268
73054,1796,1270
73056,1796,1265
73058,1795,1259
73060,1798,1251
73062,1796,1239
73064,1797,1235
73066,1792,1244
73068,1795,1256
73070,1790,1264
73072,1793,1268
73074,1794,1273
73076,1797,1271
73078,1795,1260
73080,1798,1251
73082,1798,1232
73084,1800,1236
73086,1798,1246
73088,1796,1253
73090,1799,1265
73092,1801,1270
73094,1798,1267
73096,1800,1271
73098,1799,1261
73100,1796,1249
73102,1801,1236
73104,1802,1234
73106,1802,1245
73108,1801,1253
73110,1800,1265
73112,1795,1270
73114,1801,1268
73116,1799,1270
73118,1804,1263
73120,1804,1246
73122,1805,1236
73124,1807,1236
73126,1802,1244
73128,1806,1256
73130,1803,1264
73132,1803,1270
73134,1806,1275
73136,1803,1271
73138,1805,1263
73140,1805,1246
73142,1803,1237
73144,1806,1236
73146,1808,1246
73148,1806,1254
73150,1806,1264
73152,1808,1264
73154,1810,1269
73156,1808,1267
73158,1808,1260
73160,1808,1244
73162,1810,1235
73164,1810,1237
73166,1813,1246
73168,1810,1256
73170,1811,1263
73172,1806,1269
73174,1809,1271
73176,1805,1268
73178,1809,1261
73180,1813,1247
73182,1814,1235
73184,1810,1236
73186,1810,1246
73188,1809,1254
73190,1809,1262
73192,1809,1268
73194,1809,1266
73196,1810,1269
73198,1812,1257
73200,1813,1245
73202,1813,1235
73204,1813,1236
73206,1809,1247
73208,1812,1254
73210,1809,1264
73212,1807,1268
73214,1808,1266
73216,1809,1270
73218,1809,1254
73220,1809,1247
73222,1807,1236
73224,1807,1234
73226,1806,1244
73228,1806,1256
73230,1808,1263
73232,1805,1271
73234,1808,1272
73236,1804,1271
73238,1803,1261
73240,1806,1248
73242,1801,1236
73244,1804,1237
73246,1804,1247
73248,1805,1258
73250,1799,1259
73252,1802,1269
73254,1802,1269
73256,1801,1270
73258,1802,1258
73260,1803,1247
73262,1802,1236
73264,1802,1232
73266,1801,1247
73268,1803,1254
73270,1796,1265
73272,1799,1270
73274,1801,1274
73276,1801,1270
73278,1801,1259
73280,1804,1246
73282,1800,1235
73284,1802,1241
73286,1799,1244
73288,1798,1256
73290,1800,1265
73292,1798,1269
73294,1794,1272
73296,1803,1270
73298,1799,1261
73300,1798,1247
73302,1803,1236
73304,1800,1234
73306,1795,1247
73308,1798,1259
73310,1800,1265
73312,1798,1271
73314,1800,1274
73316,1798,1270
73318,1798,1260
73320,1799,1246
73322,1795,1236
73324,1799,1240
73326,1798,1247
73328,1800,1259
73330,1798,1264
73332,1792,1268
73334,1800,1274
73336,1796,1271
73338,1802,1262
73340,1798,1249
73342,1796,1235
73344,1797,1235
73346,1796,1243
73348,1799,1259
73350,1795,1266
73352,1800,1270
73354,1798,1272
73356,1801,1269
73358,1795,1260
73360,1797,1246
73362,1799,1234
73364,1798,1238
73366,1800,1251
73368,1798,1257
73370,1796,1264
73372,1801,1270
73374,1798,1272
73376,1798,1270
73378,1799,1258
73380,1799,1244
73382,1797,1235
73384,1798,1240
73386,1797,1247
73388,1801,1257
73390,1796,1267
73392,1801,1269
73394,1799,1265
73396,1799,1269
73398,1798,1257
73400,1803,1247
73402,1792,1238
73404,1797,1235
73406,1799,1248
73408,1799,1257
73411,1798,1265
73413,1801,1272
73415,1796,1276
73417,1801,1269
73419,1806,1261
73421,1804,1244
73423,1798,1230
73425,1801,1241
73427,1797,1248
73429,1799,1258
73431,1803,1265
73433,1797,1269
73435,1801,1275
73437,1797,1269
73439,1801,1257
73441,1799,1244
73443,1798,1238
73445,1799,1236
73447,1800,1245
73449,1801,1256
73451,1798,1268
73453,1800,1270
73455,1802,1270
73457,1798,1269
73459,1800,1258
73461,1797,1243
73463,1803,1235
73465,1799,1239
73467,1802,1246
73469,1802,1259
73471,1797,1266
73473,1798,1271
73475,1804,1270
73477,1798,1270
73479,1802,1258
73481,1801,1245
73483,1802,1230
73485,1805,1235
73487,1802,1246
73489,1801,1257
73491,1802,1265
73493,1800,1272
73495,1803,1270
73497,1803,1265
73499,1800,1260
73501,1803,1243
73503,1802,1229
73505,1801,1238
73507,1799,1247
73509,1804,1254
73511,1797,1264
73513,1798,1269
73515,1800,1270
73517,1803,1267
73519,1805,1256
73521,1801,1245
73523,1800,1233
73525,1801,1234
73527,1796,1247
73529,1796,1253
73531,1799,1266
73533,1796,1271
73535,1794,1270
73537,1799,1270
73539,1799,1257
73541,1798,1245
73543,1799,1233
73545,1801,1237
73547,1804,1247
73549,1799,1256
73551,1797,1264
73553,1794,1268
73555,1798,1273
73557,1794,1270
73559,1796,1259
73561,1796,1240
73563,1799,1234
73565,1797,1235
73567,1795,1244
73569,1796,1256
73571,1796,1265
73573,1795,1272
73575,1791,1270
73577,1795,1269
73579,1793,1258
73581,1794,1244
73583,1793,1238
73585,1793,1236
73587,1792,1247
73589,1794,1258
73591,1794,1265
73593,1793,1268
73595,1796,1271
73597,1800,1262
73599,1797,1255
73601,1794,1243
73603,1798,1233
73605,1792,1236
73607,1794,1248
73609,1798,1255
73611,1788,1266
73613,1798,1270
73615,1799,1271
73617,1793,1271
73619,1798,1261
73621,1796,1247
73623,1794,1235
73625,1796,1239
73627,1800,1248
73629,1798,1259
73631,1793,1264
73633,1794,1272
73635,1797,1276
73637,1799,1270
73639,1799,1255
73641,1794,1243
73643,1799,1238
73645,1797,1240
73647,1801,1250
73649,1798,1259
73651,1788,1262
73653,1800,1271
73655,1799,1269
73657,1803,1269
73659,1800,1255
73661,1799,1246
73663,1801,1237
73665,1796,1237
73667,1797,1244
73669,1799,1256
73671,1798,1260
73673,1800,1275
73675,1798,1270
73677,1800,1271
73679,1799,1258
73681,1798,1244
73683,1797,1235
73685,1800,1241
73687,1798,1249
73689,1799,1259
73691,1798,1266
73693,1795,1273
73695,1799,1273
73697,1799,1268
73699,1798,1260
73701,1800,1245
73703,1797,1237
73705,1795,1240
73707,1798,1249
73709,1799,1260
73711,1796,1266
73713,1801,1271
73715,1802,1275
73717,1799,1274
73719,1801,1259
73721,1797,1247
73723,1799,1231
73725,1799,1238
73727,1798,1247
73729,1798,1262
73731,1799,1270
73733,1802,1275
73735,1797,1271
73737,1801,1268
73739,1799,1257
73741,1797,1244
73743,1799,1239
73745,1800,1239
73747,1797,1248
73749,1799,1264
73751,1799,1270
73753,1797,1273
73755,1796,1276
73757,1799,1270
73759,1797,1254
73761,1802,1247
73763,1799,1234
73765,1797,1239
73767,1798,1249
73769,1797,1264
73771,1800,1268
73773,1803,1273
73775,1797,1273
73777,1797,1272
73779,1797,1259
73781,1798,1245
73783,1796,1235
73785,1796,1239
73787,1797,1255
73789,1798,1261
73791,1798,1268
73793,1798,1270
73795,1799,1272
73797,1800,1271
73799,1799,1259
73801,1802,1248
73803,1805,1236
73805,1801,1241
73807,1799,1251
73809,1801,1261
73811,1798,1268
73813,1802,1272
73815,1800,1273
73817,1800,1266
73819,1800,1257
73821,1800,1250
73823,1801,1238
73825,1799,1240
73827,1804,1256
73829,1801,1256
73831,1800,1267
73833,1799,1273
73835,1800,1275
73837,1796,1273
73839,1802,1260
73841,1804,1248
73843,1798,1241
73845,1799,1238
73847,1800,1258
73849,1798,1260
73851,1794,1269
73853,1799,1272
73855,1800,1276
73857,1798,1272
73859,1794,1261
73861,1800,1248
73863,1802,1237
73865,1796,1242
73867,1793,1255
73869,1794,1265
73871,1798,1270
73873,1798,1274
73875,1799,1275
73877,1800,1272
73879,1798,1257
73881,1796,1246
73883,1798,1237
73885,1795,1244
73887,1796,1255
73889,1797,1259
73891,1795,1267
73893,1797,1272
73895,1795,1276
73897,1800,1272
73899,1801,1259
73901,1795,1248
73903,1796,1239
73905,1793,1246
73907,1798,1255
73909,1798,1263
73911,1799,1267
73913,1799,1273
73915,1798,1274
73917,1795,1271
73919,1801,1260
73921,1797,1248
73923,1800,1241
73925,1796,1244
73927,1797,1255
73929,1799,1265
73931,1796,1269
73933,1794,1273
73935,1799,1273
73937,1798,1272
73939,1803,1261
73941,1803,1244
73943,1796,1236
73945,1798,1246
73947,1797,1258
73949,1796,1266
73951,1795,1269
73953,1799,1276
73955,1795,1277
73957,1798,1270
73959,1799,1261
73961,1800,1245
73963,1801,1239
73965,1800,1245
73967,1796,1257
73969,1799,1261
73971,1798,1272
73973,1795,1274
73975,1800,1272
73977,1801,1275
73979,1801,1258
73981,1800,1246
73983,1800,1239
73985,1796,1247
73987,1800,1254
73989,1801,1264
73991,1799,1270
73993,1796,1276
73995,1800,1276
73997,1805,1273
73999,1804,1262
74001,1800,1243
74003,1801,1244
74005,1803,1246
74007,1800,1258
74009,1800,1266
74011,1802,1266
74013,1800,1273
74015,1801,1272
74017,1798,1273
74019,1800,1261
74021,1798,1249
74023,1806,1238
74025,1800,1246
74027,1798,1259
74029,1800,1262
74031,1798,1276
74033,1798,1275
74035,1800,1279
74037,1800,1275
74039,1799,1257
74041,1797,1245
74043,1802,1239
74045,1800,1246
74047,1799,1261
74049,1799,1262
74051,1801,1272
74053,1801,1273
74055,1802,1280
74057,1803,1273
74059,1803,1260
74061,1802,1245
74063,1806,1239
74065,1806,1245
74067,1804,1257
74069,1808,1264
74071,1804,1272
74073,1803,1276
74075,1804,1278
74077,1805,1273
74079,1809,1259
74081,1808,1249
74083,1804,1243
74085,1810,1246
74087,1808,1256
74089,1810,1272
74091,1807,1271
74093,1809,1274
74095,1811,1278
74097,1808,1268
74099,1809,1260
74101,1813,1246
74103,1808,1239
74105,1813,1250
74107,1809,1256
74109,1810,1261
74111,1812,1273
74113,1812,1277
74115,1813,1281
74117,1814,1272
74119,1814,1261
74121,1814,1248
74123,1814,1238
74125,1810,1246
74127,1816,1256
74129,1821,1265
74131,1814,1273
74133,1815,1275
74135,1813,1275
74137,1815,1269
74139,1810,1251
74141,1812,1241
74143,1811,1236
74145,1808,1240
74147,1815,1255
74149,1813,1266
74151,1809,1271
74153,1811,1272
74155,1809,1277
74157,1809,1271
74159,1810,1260
74161,1815,1246
74163,1807,1239
74165,1808,1241
74167,1808,1256
74169,1809,1269
74171,1807,1270
74173,1808,1275
74175,1803,1274
74177,1802,1272
74179,1805,1260
74181,1811,1246
74183,1807,1241
74185,1805,1249
74187,1801,1261
74189,1803,1267
74191,1804,1269
74193,1803,1273
74195,1804,1279
74197,1800,1272
74199,1801,1263
74201,1800,1246
74203,1802,1237
74205,1801,1249
74207,1802,1260
74209,1800,1267
74211,1806,1270
74213,1800,1274
74215,1801,1277
74217,1801,1274
74219,1803,1257
74221,1800,1245
74223,1800,1240
74225,1798,1248
74227,1801,1260
74229,1800,1268
74231,1803,1278
74233,1795,1279
74235,1793,1280
74237,1801,1272
74239,1798,1260
74241,1798,1248
74243,1799,1250
74245,1799,1248
74247,1800,1259
74249,1798,1265
74251,1795,1275
74253,1796,1277
74255,1800,1281
74257,1800,1272
74259,1802,1260
74261,1799,1250
74263,1801,1242
74265,1800,1252
74267,1801,1260
74269,1802,1265
74271,1802,1276
74273,1802,1281
74275,1799,1283
74277,1800,1275
74279,1798,1262
74281,1802,1247
74283,1807,1240
74285,1800,1250
74287,1806,1254
74289,1803,1265
74291,1803,1272
74293,1805,1279
74295,1802,1277
74297,1804,1271
74299,1800,1263
74301,1804,1249
74303,1802,1245
74305,1801,1249
74307,1803,1261
74309,1804,1267
74311,1799,1274
74313,1804,1279
74315,1804,1281
74317,1801,1273
74319,1802,1264
74321,1805,1248
74323,1802,1242
74325,1803,1250
74327,1801,1262
74329,1800,1270
74331,1805,1274
74333,1803,1279
74335,1799,1280
74337,1798,1275
74339,1800,1260
74341,1803,1247
74343,1799,1241
74345,1798,1255
74347,1804,1262
74349,1796,1265
74351,1800,1274
74353,1798,1283
74355,1801,1281
74357,1800,1275
74359,1800,1264
74361,1804,1247
74363,1801,1246
74365,1798,1249
74367,1801,1255
74369,1802,1266
74371,1805,1271
74373,1805,1275
74375,1799,1281
74377,1804,1269
74379,1799,1260
74381,1804,1247
74383,1801,1239
74385,1799,1249
74387,1803,1257
74389,1799,1262
74391,1799,1275
74393,1800,1279
74395,1801,1276
74397,1803,1271
74399,1796,1257
74401,1797,1247
74403,1801,1240
74405,1800,1249
74407,1797,1258
74409,1800,1265
74411,1796,1274
74413,1796,1277
74415,1799,1276
74417,1802,1271
74419,1801,1257
74421,1800,1244
74423,1800,1239
74425,1802,1249
74427,1801,1256
74429,1802,1264
74431,1798,1272
74433,1802,1279
74435,1796,1276
74437,1801,1267
74439,1800,1255
74441,1798,1244
74443,1798,1241
74445,1798,1247
74447,1798,1260
74449,1796,1264
74451,1801,1270
74453,1801,1277
74455,1794,1275
74457,1800,1269
74459,1807,1256
74461,1798,1245
74463,1801,1240
74465,1797,1247
74467,1798,1260
74469,1798,1259
74471,1798,1271
74473,1798,1277
74475,1797,1281
74477,1800,1269
74479,1799,1258
74481,1799,1241
74483,1794,1238
74485,1799,1249
74487,1799,1255
74489,1795,1268
74491,1796,1274
74493,1797,1278
74495,1796,1280
74497,1795,1271
74499,1793,1256
74501,1794,1246
74503,1796,1240
74505,1794,1249
74507,1794,1261
74509,1793,1267
74511,1798,1274
74513,1795,1280
74515,1795,1276
74517,1794,1267
74519,1796,1260
74521,1796,1248
74523,1795,1241
74525,1789,1248
